sensor_id,zone,type,reading,unit,state,assessment,timestamp
KAGGLE-00824-T,Kaggle- lentil     -824,TEMPERATURE,24.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00824-M,Kaggle- lentil     -824,MOISTURE,0.224,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00826-T,Kaggle- lentil     -826,TEMPERATURE,25.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00826-M,Kaggle- lentil     -826,MOISTURE,0.209,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00825-P,Kaggle- lentil     -825,PH,7.52,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00825-T,Kaggle- lentil     -825,TEMPERATURE,29.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00825-M,Kaggle- lentil     -825,MOISTURE,0.229,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00828-T,Kaggle- lentil     -828,TEMPERATURE,23.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00828-M,Kaggle- lentil     -828,MOISTURE,0.249,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00827-P,Kaggle- lentil     -827,PH,7.14,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00827-T,Kaggle- lentil     -827,TEMPERATURE,20.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00827-M,Kaggle- lentil     -827,MOISTURE,0.204,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00826-P,Kaggle- lentil     -826,PH,6.35,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00830-M,Kaggle- lentil     -830,MOISTURE,0.205,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00829-P,Kaggle- lentil     -829,PH,7.4,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00829-T,Kaggle- lentil     -829,TEMPERATURE,25.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00829-M,Kaggle- lentil     -829,MOISTURE,0.215,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00828-P,Kaggle- lentil     -828,PH,7.67,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00832-M,Kaggle- lentil     -832,MOISTURE,0.29,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00831-P,Kaggle- lentil     -831,PH,6.25,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00831-T,Kaggle- lentil     -831,TEMPERATURE,18.3,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00831-M,Kaggle- lentil     -831,MOISTURE,0.162,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00830-P,Kaggle- lentil     -830,PH,7.84,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00830-T,Kaggle- lentil     -830,TEMPERATURE,28.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00833-P,Kaggle- lentil     -833,PH,7.32,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00833-T,Kaggle- lentil     -833,TEMPERATURE,21.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00833-M,Kaggle- lentil     -833,MOISTURE,0.212,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00832-P,Kaggle- lentil     -832,PH,6.87,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00832-T,Kaggle- lentil     -832,TEMPERATURE,24.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00835-M,Kaggle- lentil     -835,MOISTURE,0.109,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00834-P,Kaggle- lentil     -834,PH,6.3,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00834-T,Kaggle- lentil     -834,TEMPERATURE,18.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00834-M,Kaggle- lentil     -834,MOISTURE,0.116,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00835-T,Kaggle- lentil     -835,TEMPERATURE,25.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00836-P,Kaggle- lentil     -836,PH,7.69,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00836-T,Kaggle- lentil     -836,TEMPERATURE,25.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00835-P,Kaggle- lentil     -835,PH,7.24,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00836-M,Kaggle- lentil     -836,MOISTURE,0.107,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00838-T,Kaggle- lentil     -838,TEMPERATURE,27.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00838-M,Kaggle- lentil     -838,MOISTURE,0.263,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00837-P,Kaggle- lentil     -837,PH,6.89,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00837-T,Kaggle- lentil     -837,TEMPERATURE,28.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00837-M,Kaggle- lentil     -837,MOISTURE,0.103,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00840-T,Kaggle- lentil     -840,TEMPERATURE,27.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00840-M,Kaggle- lentil     -840,MOISTURE,0.177,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00839-P,Kaggle- lentil     -839,PH,6.17,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00839-T,Kaggle- lentil     -839,TEMPERATURE,28.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00839-M,Kaggle- lentil     -839,MOISTURE,0.276,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00838-P,Kaggle- lentil     -838,PH,6.16,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00842-T,Kaggle- lentil     -842,TEMPERATURE,27.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00842-M,Kaggle- lentil     -842,MOISTURE,0.291,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00841-P,Kaggle- lentil     -841,PH,6.98,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00841-T,Kaggle- lentil     -841,TEMPERATURE,18.3,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00841-M,Kaggle- lentil     -841,MOISTURE,0.199,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00843-T,Kaggle- lentil     -843,TEMPERATURE,23.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00842-P,Kaggle- lentil     -842,PH,7.04,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00843-P,Kaggle- lentil     -843,PH,5.94,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00843-M,Kaggle- lentil     -843,MOISTURE,0.108,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00840-P,Kaggle- lentil     -840,PH,6.86,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00844-M,Kaggle- lentil     -844,MOISTURE,0.15,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00844-P,Kaggle- lentil     -844,PH,7.24,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00844-T,Kaggle- lentil     -844,TEMPERATURE,21.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00846-T,Kaggle- lentil     -846,TEMPERATURE,22.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00846-M,Kaggle- lentil     -846,MOISTURE,0.181,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00845-P,Kaggle- lentil     -845,PH,6.52,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00845-T,Kaggle- lentil     -845,TEMPERATURE,23.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00845-M,Kaggle- lentil     -845,MOISTURE,0.271,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00847-P,Kaggle- lentil     -847,PH,7.51,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00848-M,Kaggle- lentil     -848,MOISTURE,0.247,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00847-M,Kaggle- lentil     -847,MOISTURE,0.192,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00846-P,Kaggle- lentil     -846,PH,6.23,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00847-T,Kaggle- lentil     -847,TEMPERATURE,21.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00849-P,Kaggle- lentil     -849,PH,6.96,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00849-T,Kaggle- lentil     -849,TEMPERATURE,25.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00849-M,Kaggle- lentil     -849,MOISTURE,0.286,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00848-P,Kaggle- lentil     -848,PH,6.95,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00848-T,Kaggle- lentil     -848,TEMPERATURE,29.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00851-T,Kaggle- lentil     -851,TEMPERATURE,24.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00850-T,Kaggle- lentil     -850,TEMPERATURE,25.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00850-P,Kaggle- lentil     -850,PH,6.55,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00851-M,Kaggle- lentil     -851,MOISTURE,0.27,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00850-M,Kaggle- lentil     -850,MOISTURE,0.143,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00853-T,Kaggle- lentil     -853,TEMPERATURE,21.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00853-M,Kaggle- lentil     -853,MOISTURE,0.249,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00852-P,Kaggle- lentil     -852,PH,7.07,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00852-T,Kaggle- lentil     -852,TEMPERATURE,23.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00852-M,Kaggle- lentil     -852,MOISTURE,0.22,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00851-P,Kaggle- lentil     -851,PH,6.46,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00855-M,Kaggle- lentil     -855,MOISTURE,0.283,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00854-P,Kaggle- lentil     -854,PH,5.92,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00854-T,Kaggle- lentil     -854,TEMPERATURE,27.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00854-M,Kaggle- lentil     -854,MOISTURE,0.157,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00853-P,Kaggle- lentil     -853,PH,6.77,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00857-M,Kaggle- lentil     -857,MOISTURE,0.28,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00856-T,Kaggle- lentil     -856,TEMPERATURE,25.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00856-M,Kaggle- lentil     -856,MOISTURE,0.232,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00855-P,Kaggle- lentil     -855,PH,6.71,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00856-P,Kaggle- lentil     -856,PH,6.38,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00855-T,Kaggle- lentil     -855,TEMPERATURE,24.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00858-T,Kaggle- lentil     -858,TEMPERATURE,26.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00858-P,Kaggle- lentil     -858,PH,7.39,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00858-M,Kaggle- lentil     -858,MOISTURE,0.279,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00857-P,Kaggle- lentil     -857,PH,6.31,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00857-T,Kaggle- lentil     -857,TEMPERATURE,28.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00859-T,Kaggle- lentil     -859,TEMPERATURE,28.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00860-M,Kaggle- lentil     -860,MOISTURE,0.27,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00859-P,Kaggle- lentil     -859,PH,7.5,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00860-T,Kaggle- lentil     -860,TEMPERATURE,24.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00859-M,Kaggle- lentil     -859,MOISTURE,0.146,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00862-T,Kaggle- lentil     -862,TEMPERATURE,20.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00862-M,Kaggle- lentil     -862,MOISTURE,0.183,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00861-T,Kaggle- lentil     -861,TEMPERATURE,24.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00861-M,Kaggle- lentil     -861,MOISTURE,0.226,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00860-P,Kaggle- lentil     -860,PH,7.2,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00861-P,Kaggle- lentil     -861,PH,7.01,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00863-P,Kaggle- lentil     -863,PH,6.74,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00863-M,Kaggle- lentil     -863,MOISTURE,0.119,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00862-P,Kaggle- lentil     -862,PH,6.68,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00863-T,Kaggle- lentil     -863,TEMPERATURE,19.6,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00864-M,Kaggle- lentil     -864,MOISTURE,0.271,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00864-T,Kaggle- lentil     -864,TEMPERATURE,29.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00864-P,Kaggle- lentil     -864,PH,6.55,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00865-M,Kaggle- lentil     -865,MOISTURE,0.201,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00865-T,Kaggle- lentil     -865,TEMPERATURE,27.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00865-P,Kaggle- lentil     -865,PH,6.55,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00866-M,Kaggle- lentil     -866,MOISTURE,0.146,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00866-T,Kaggle- lentil     -866,TEMPERATURE,25.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00866-P,Kaggle- lentil     -866,PH,6.59,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00867-T,Kaggle- lentil     -867,TEMPERATURE,20.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00867-M,Kaggle- lentil     -867,MOISTURE,0.201,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00868-T,Kaggle- lentil     -868,TEMPERATURE,25.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00868-M,Kaggle- lentil     -868,MOISTURE,0.296,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00867-P,Kaggle- lentil     -867,PH,6.92,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00869-T,Kaggle- lentil     -869,TEMPERATURE,24.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00869-M,Kaggle- lentil     -869,MOISTURE,0.234,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00869-P,Kaggle- lentil     -869,PH,7.14,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00868-P,Kaggle- lentil     -868,PH,7.44,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00870-M,Kaggle- lentil     -870,MOISTURE,0.146,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00870-T,Kaggle- lentil     -870,TEMPERATURE,27.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00870-P,Kaggle- lentil     -870,PH,7.75,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00871-M,Kaggle- lentil     -871,MOISTURE,0.167,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00871-P,Kaggle- lentil     -871,PH,6.3,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00871-T,Kaggle- lentil     -871,TEMPERATURE,18.1,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00873-M,Kaggle- lentil     -873,MOISTURE,0.126,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00872-T,Kaggle- lentil     -872,TEMPERATURE,18.1,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00872-P,Kaggle- lentil     -872,PH,6.08,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00872-M,Kaggle- lentil     -872,MOISTURE,0.193,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00874-M,Kaggle- lentil     -874,MOISTURE,0.255,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00873-P,Kaggle- lentil     -873,PH,6.77,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00873-T,Kaggle- lentil     -873,TEMPERATURE,23.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00874-P,Kaggle- lentil     -874,PH,7.64,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00874-T,Kaggle- lentil     -874,TEMPERATURE,23.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00875-T,Kaggle- lentil     -875,TEMPERATURE,25.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00875-M,Kaggle- lentil     -875,MOISTURE,0.244,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00877-M,Kaggle- lentil     -877,MOISTURE,0.103,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00876-P,Kaggle- lentil     -876,PH,7.07,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00876-T,Kaggle- lentil     -876,TEMPERATURE,25.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00876-M,Kaggle- lentil     -876,MOISTURE,0.205,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00875-P,Kaggle- lentil     -875,PH,6.56,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00877-T,Kaggle- lentil     -877,TEMPERATURE,18.4,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00879-T,Kaggle- lentil     -879,TEMPERATURE,23.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00878-P,Kaggle- lentil     -878,PH,6.16,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00879-M,Kaggle- lentil     -879,MOISTURE,0.119,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00878-T,Kaggle- lentil     -878,TEMPERATURE,27.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00877-P,Kaggle- lentil     -877,PH,7.73,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00878-M,Kaggle- lentil     -878,MOISTURE,0.169,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00881-T,Kaggle- lentil     -881,TEMPERATURE,19.6,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00881-M,Kaggle- lentil     -881,MOISTURE,0.287,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00880-P,Kaggle- lentil     -880,PH,6.9,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00880-T,Kaggle- lentil     -880,TEMPERATURE,26.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00880-M,Kaggle- lentil     -880,MOISTURE,0.183,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00879-P,Kaggle- lentil     -879,PH,7.24,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00881-P,Kaggle- lentil     -881,PH,6.82,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00883-T,Kaggle- lentil     -883,TEMPERATURE,28.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00883-M,Kaggle- lentil     -883,MOISTURE,0.243,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00882-P,Kaggle- lentil     -882,PH,6.26,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00882-T,Kaggle- lentil     -882,TEMPERATURE,26.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00882-M,Kaggle- lentil     -882,MOISTURE,0.266,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00885-T,Kaggle- lentil     -885,TEMPERATURE,25.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00884-M,Kaggle- lentil     -884,MOISTURE,0.15,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00884-T,Kaggle- lentil     -884,TEMPERATURE,29.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00885-M,Kaggle- lentil     -885,MOISTURE,0.231,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00883-P,Kaggle- lentil     -883,PH,6.49,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00884-P,Kaggle- lentil     -884,PH,7.04,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00887-M,Kaggle- lentil     -887,MOISTURE,0.274,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00886-P,Kaggle- lentil     -886,PH,6.25,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00886-T,Kaggle- lentil     -886,TEMPERATURE,21.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00886-M,Kaggle- lentil     -886,MOISTURE,0.191,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00885-P,Kaggle- lentil     -885,PH,7.69,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00889-M,Kaggle- lentil     -889,MOISTURE,0.162,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00888-P,Kaggle- lentil     -888,PH,7.0,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00888-T,Kaggle- lentil     -888,TEMPERATURE,20.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00888-M,Kaggle- lentil     -888,MOISTURE,0.266,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00887-P,Kaggle- lentil     -887,PH,6.05,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00887-T,Kaggle- lentil     -887,TEMPERATURE,24.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00890-M,Kaggle- lentil     -890,MOISTURE,0.157,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00889-P,Kaggle- lentil     -889,PH,7.27,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00889-T,Kaggle- lentil     -889,TEMPERATURE,24.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00890-T,Kaggle- lentil     -890,TEMPERATURE,21.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00890-P,Kaggle- lentil     -890,PH,5.96,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00891-M,Kaggle- lentil     -891,MOISTURE,0.278,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00891-T,Kaggle- lentil     -891,TEMPERATURE,25.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00892-T,Kaggle- lentil     -892,TEMPERATURE,29.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00892-M,Kaggle- lentil     -892,MOISTURE,0.236,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00891-P,Kaggle- lentil     -891,PH,7.08,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00893-M,Kaggle- lentil     -893,MOISTURE,0.191,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
